database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:15765	C9H11NO4	N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O	InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1	L-Dopa	198.0742276		[M+H]+		108.323	9606	Homo sapiens										20544899.82	9115086.945	7496218.429	14583705.14	13813125.24	5189311.835	17060217.94	18164750.26	8895982.557	11139036.57	23142647.41	17599811.69	9915990.546	22289972.15	27462431.66	25472542.1	26723965.06	16245949.26	21965147.25	1046.65582	8941259.223	3014675.127	8153945.677	9785093.17	6660495.791	12858053.13	11668387.88	4591595.956	8824422.82	10290970.03	9918750.227	5488735.81	10766312.94	1112837.78	10414305.95	4611738.82	8592296.16	8985512.946	8268496.099	4971330.206	9157720.128	13941864.92	1628863.916	13561720.37	8487710.185	8509582.176	17082861.27	73769462.2	2103347.795	2901765.133	17631202.36	15556639.39	2909714.671	9359388.854	4277565.554	19726704.84	414164.95	3385288.321	12471298.18	20816337.06	1664916.043	1176240.953	1429225.811	8349442.805	1956112.606	10144498.98	1593086.834	1124860.143	3400635.528	9357150.92	1464599.773	2412348.146	12470949.05	2083099.315	1454313.206	14852594.21	11898457.41	7582568.849	3670534.44	16619370.13
CHEBI:30745	C8H8O2	OC(=O)Cc1ccccc1	InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)	Phenylacetic acid	137.0594451		[M+H]+		192.2415	9606	Homo sapiens										1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	104526065.1	13389236.35	13619980.88	42775183.3	11683439.85	39704638.51	10478384.18	44126686.27	11598259.72	78044369.84	18493042.77	70482063.83	15974366.75	21374974.62	42086455.3	20600496.2	25727568.78	18984721.37	79452742.15	93635747.26	94083009.87	41080917.64	26431194.8	20128153.58	42966060.42	20952709.76	25711815.87	25037728.87	42068549.17	25003441.81	49849856.42	19454791.26	46201386.18	26271530.64	40326994.07	37515122.84	35677402.83	69359730.79	47124324.01	51855410.15	23094136.67	43065005.07	22305669.72	29055951.92	39292225.86	38679496.85	58566136.5	39054738.2	17704206.68	44463379.86	34701227.18	23016275.67	26651071.07	34881785.11	28022294.36	31259132.26	34573795.22	36574318.03	31591281.72	35642919.41	31836369.98
CHEBI:16171	C11H15N2O8P	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP(O)([O-])=O)[C@@H](O)[C@H]1O	InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/t7-,8-,9-,11-/m1/s1	Nicotinamide ribotide	334.2943024		[M]+		728.1165	9606	Homo sapiens										1650720.848	598971.5646	1248500.274	2201187.478	2619669.502	176580.9026	3993795.439	1663293.617	2076930.191	334552.5646	1559952.942	372780.2457	2247287.705	1379553.088	2318766.793	302761.2226	2993420.534	957171.3935	442393.6555	77919.36569	821173.6826	8942510.24	8047450.909	2887460.709	3199376.387	8881412.872	1482655.82	1897705.528	790881.7424	2651550.363	3394621.371	76435.97431	7379935.447	2719625.486	2907622.609	712520.6538	3049457.51	6680823.639	9987969.025	2202980.515	13590885.88	14147983.26	33327538.81	21211973.73	68643451.09	30039257.51	89251734.77	13758984.4	97781769.34	348783035.8	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	126554987.6	42715410.13	20961726.03	5145609.629	3271159.344	1951083.971	686708.1032	646329.1693	459183.0387	381654.1196	395228.8755	1716487.461	1507967.791	236353.2759	384204.1305
CHEBI:27823	C10H9NO3	OC(=O)Cc1c[nH]c2ccc(O)cc12	InChI=1S/C10H9NO3/c12-7-1-2-9-8(4-7)6(5-11-9)3-10(13)14/h1-2,4-5,11-12H,3H2,(H,13,14)	5-Hydroxyindoleacetic acid	192.0645516		[M+H]+		593.708	9606	Homo sapiens										36906768.63	23903853	22516307.03	20077900.93	28877155.51	20957509.02	17076765.08	26138866.18	20329115.32	18354273.73	29170700.99	22068838.89	27995279.6	27963232.38	26653769.14	51560853.2	17205299.87	19298904.98	17684798.04	41468125.8	29579230.24	25420039.73	37883492.32	22678620.42	35387237.31	30570155.67	71504790.99	28630673.05	22259406.19	21492233.95	27192317.03	46147338.05	38004156.09	23306232.87	32418033.54	35126266.83	24353843.38	47571270.44	40945437.09	29689367.63	22413471.66	26976237.66	20701240.74	31783986.47	29845788.82	20171861.34	21419503.24	34762403.23	22501456.23	20707977.93	20587977.79	26790896.57	14295510.89	19927820.23	23058482.82	24175195	25553821.59	19780296.27	19398916.23	23012563.21	21430323.41	20893766.36	21224753.24	28153206.75	36056650.96	15818277.54	21668407.8	24735784.8	31664827.86	17119966.26	20115344.46	30074582.75	35386313.21	27852077.63	47207712.62	35628857.57	25024911.22	23160388.3	24031412.83	20356841.32
CHEBI:15929	C13H20O3	CC\C=C/C[C@@H]1[C@@H](CC(=O)OC)CCC1=O	InChI=1S/C13H20O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h4-5,10-11H,3,6-9H2,1-2H3/b5-4-/t10-,11-/m1/s1	Methyl jasmonate	223.9895569		[M]+		716.3005	9606	Homo sapiens										1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	70071065.39	1046.65582	1046.65582	1046.65582	1046.65582	338080191.7	117954518.9	64118734.34	185061759.9	39128102.93	88668507.03	16430108.16	17610682.73	10199596.8	38883528.56	58105909.93	9271406.82	7262458.279	5705122.265	16965519.05	5733718.15	190970876.9	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	7231782.447	43986655.68	19409237.35	16499266.25	16043715.74	19300605.06	30689488.08	19899828.8	25373354.32	27935595.18	37431738.69	51771967.57	37828372.19	35379796.42	35819353.7	31569694.68	45290986.02	13740081.44	33798600.33	43386071.28	46385641.44
CHEBI:16346	C8H10O	C[C@H](O)c1ccccc1	InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3/t7-/m0/s1	(S)-1-Phenylethanol	122.0966912		[M]+		331.399	9606	Homo sapiens										31096365.14	46729400.58	28550854.33	34524256.49	38409704.55	25941500.79	21643618.68	24162068.09	23888759.37	42144617.45	28607918.9	52316030.52	27466912.1	33878545.75	30499355.61	51498242.02	103488122	872827599.5	1046.65582	1046.65582	26005947.61	42576211.78	65811212.44	24683152.16	31986368.69	23452453.74	42051818.43	80193992.46	18041539.84	21297221.67	34082455.13	45232106.05	23460215.85	15943839.78	11226260.64	14979605.37	21704040.19	12374501.4	9421359.607	28037947.52	10186554.93	9241704.697	7652385.643	3105576.939	7461803.485	6511507.33	15512177.91	5968922.434	6596254.063	5217464.36	4841019.044	4996891.299	2214965.934	3406979.438	2863600.96	3274964.342	3951367.542	6854766.008	14064016.1	21650175.51	49961908.37	75355148.23	95267922.44	89074440.27	88135303.5	37512123.19	84502244.46	81953838.99	87438245.93	26346963.45	50191725.08	154255794.1	65548450.68	154400759.3	90315375.1	96885464.94	66664886.49	10930944.25	43814100.07	42963088.36
CHEBI:17596	C10H12N4O5	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12	InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1	Inosine	269.0872394		[M+H]+		291.245	9606	Homo sapiens										270063.8117	51920.12931	122649.1321	82881782.88	187161.6784	2507789.826	95376.37525	56307.99435	21593380.14	12905758.69	20419169.28	85020.74644	84952.70053	34030.81106	106946.0018	119264.8925	194851.5562	108786.6402	196419.6706	795461.5619	869076.5564	181809.8719	248346.9951	2440596.104	3137788.649	1935275.199	1370016.553	1718416.143	2745950.506	2751402.212	15399107.52	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	54369768.62	23834060.4	27137959.89	3792637.231	15913647.53	2728804.754	474220.0671	2453727.046	3497286.893	19026067.74	5196398.785	17210666.83	1987944.881	537829.5072	39757690.97	1713563.089	14618906.03	64867491	9375363.198	5026254.243	3531327.247	28396600.59	36986043.85	227666123.5	162000260.4	154035097.9	89508050.82	12990336.81	10485961.48	72343285.22	62081399.96	4596689.46	3564979.904	22925134.72	11451857.84	3577592.853	4899966.014	10246016.25	20926228.18	3516454.674	30409947.38
CHEBI:30911	C6H14O6			Sorbitol	183.0247437		[M+H]+		37.9053	9606	Homo sapiens										11130640.46	9323046.656	13255512.92	16427315.76	7532731.674	12112078.99	6124118.054	2878323.82	7112772.531	4940785.993	8319228.629	2997270.235	3184208.609	4137778.151	7276835.96	2870630.506	8488791.218	20863924.11	1046.65582	1046.65582	12583635.01	20011375.72	19173181.81	20201589.65	27771902.15	17118923.98	19851498.1	24525264.92	21122060.06	20432105.53	14241212.28	14972863.12	75265721.18	15306649.08	22416864.42	15623886.47	26934392.19	19345034.81	12773450.82	9768564.194	9217019.633	10730444.85	7775594.812	6444134.197	5859335.483	5932198.659	5530721.282	5029699.525	4704781.341	10360557.42	5018586.021	4874083.683	5059601.804	5701176.102	5631489.981	6209651.324	5261233.654	6288889.966	9091995.647	7958047.751	8353357.776	8774058.649	10781029.47	8449579.127	8860051.912	9074859.562	10236327.43	22439740.06	12712366.27	13398553.89	22039683.88	9735981.291	9580062.078	13317077.74	11229530.09	29548974.88	12076722.89	26444469.39	10248693.71	11476073.19
CHEBI:48928	C6H13O10P	O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O	InChI=1S/C6H13O10P/c7-2(1-16-17(13,14)15)3(8)4(9)5(10)6(11)12/h2-5,7-10H,1H2,(H,11,12)(H2,13,14,15)/t2-,3-,4+,5-/m1/s1	6-Phosphogluconic acid	277.1800217		[M+H]+		773.636	9606	Homo sapiens										10530924.54	8811318.136	8733558.004	9182860.126	10520690.08	8531333.285	8821787.265	8420715.063	9173170.873	9572856.447	8300837.863	6287797.812	7613566.402	8848599.017	7664216.729	7666351.381	7907369.184	6760026.529	6580867.598	3302598.965	7013680.018	7775032.57	9810400.756	8073359.716	8159344.638	7687042.029	9852990.04	2743181.575	7246328.015	7098336.04	6321915.096	7897023.715	8244013.969	8403357.054	8118078.632	8799802.865	10190448.33	10490059.85	9618697.551	9539005.849	15689534.19	11409456.72	9825739.222	10567369.47	8459753.302	9943895.2	9029535.445	8540560.053	9630780.845	9244400.033	9209085.39	13802304.1	6404244.704	11637417.67	10463010.63	14078926.72	7031210.507	9713146.471	14799136.46	8126722.141	17171599.55	10391243.46	11796136.84	14827748.5	8645538.324	9813245.629	10507829.78	11020151.99	16192866.91	11131510.56	10294496.9	10428943.42	11412135.22	13859836.48	16054094.84	8838345.803	9304967.455	9712826.034	9782744.756	10429430.77
CHEBI:17053	C4H7NO4	N[C@@H](CC(O)=O)C(O)=O	InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1	L-Aspartic acid	134.0814386		[M+H]+		95.2988	9606	Homo sapiens										9467114.741	1950691.956	6175918.203	1490447.063	1103939.98	6042391.466	1033832.213	4153776.727	3475422.224	4033669.469	3525509.366	3659226.433	3413049.325	3334644.286	3734154.156	3673415.878	514669.6735	2116587.329	2522554.151	1615726.012	1742954.405	10273407.33	1897247.301	21879692.84	13257556.15	2329643.281	14176297.08	2432524.479	28381750.01	9490737.382	4424381.563	2768775.656	13293696.39	14962738.33	11282261.56	4259511.599	29845500.79	16499817.67	19548972.98	29886758.91	8869159.743	9769509.558	9723840.133	5923094.472	7535519.866	8094343.128	5885006.74	5352397.732	8212796.605	4953437.921	5599951.059	7191928.067	7882856.187	7886276.683	7960762.153	9491202.671	15095647.02	12713288.14	8260517.349	13272363.64	7641198.139	10971180.95	10780052.86	7914097.876	11473207.5	9153677.188	12494158.86	13015010.33	16943817.18	7315828.849	9083411.382	14158898.54	5463134.768	5061026.528	5928605.957	5183549.896	7183759.63	3970919.81	6747857.239	6999279.276
CHEBI:35581	C8H7N			Indole	118.0656829		[M+H]+		395.2535	9606	Homo sapiens										342560334.6	305762448.9	339500598.5	277335144.2	320071919.1	267272318.4	245665245.7	306963998.8	273726450	222909455.2	288525313.4	257929231.2	233512693	227884125.7	251359107.8	301145616.5	236757536.1	270405132.6	239212437.7	346850559	385824002.1	384206637.5	398515597.6	354705164.4	559857854.4	433252169.2	502896224	405115445.9	379271947.9	393576393.5	423478735.6	375691347	392476421.2	387247733.4	344058022.8	397871432.3	313504016.9	384530119.5	329189821.6	384715133.1	344953411.9	353514352.3	318530616.3	363453052.1	384524833.2	283305744.9	371025360.4	284012161.9	273349453.7	291012479.1	258189805.3	308189590.8	269278058.7	301168318.4	283475640	333915267.2	374148519.6	397395584.3	297708017.6	387931310.9	401675474.7	348946446.2	384061446.7	377010130.7	375955481.5	348251643.3	405645759.6	356817005.1	357546833	372998280	334474811.4	365851913.9	345895911.2	314135888.4	368081902.7	379581407.3	351794801.2	385320767	362337986.2	352360153.9
CHEBI:4676	C12H22O4	OC(=O)CCCCCCCCCCC(O)=O	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	Dodecanedioic acid	213.1463305		[M+H-H2O]+		712.157	9606	Homo sapiens										75498830.82	83659891.19	72761127.12	24875618.87	69956339.94	73504167.47	70646924.54	63260931.7	63338864	67593297	67264272.53	64209749.32	65721085.52	68907793.91	61006275.24	67421348.67	62829899.79	16004595.43	57712640.48	42963471.59	101993179.6	109496382.9	105708597.4	100446856.8	105326780.6	104458255.6	99244459.49	108620703.8	99465549.81	93042179.76	98447747.56	17065757.59	18368139.06	107244479.3	105344222.8	109958775.8	103848323.7	17564137.68	103644504.4	109225309.2	100594440.9	119974880.3	118821708.1	118515706.5	119695432.2	121933159.3	121052419.3	122541640.2	126139781.9	133194785.2	125381860.4	124411422.8	118311583	136150107.9	130844810.6	141648331.8	129958783.2	131728488.4	145369530	133824115.7	137473433.1	143360271.1	141787973.3	138764075.3	135244758.7	140142328.1	112749251.1	99348738.05	102604732	131103848.9	97096761.84	102310155.3	107535473.1	92874877.56	101923087.8	96379069.13	99036268.99	76322360.38	91819457	94353847.63
CHEBI:46234	C14H18O4	COC1=C(OC)C(=O)C(CC=C(C)C)=C(C)C1=O	InChI=1S/C14H18O4/c1-8(2)6-7-10-9(3)11(15)13(17-4)14(18-5)12(10)16/h6H,7H2,1-5H3	Ubiquinone-1	319.1990792		[M+H]+		605.935	9606	Homo sapiens										57441290.62	49642679.1	52100574.15	37656846.94	55010295.43	43345370.88	35596527.89	41328391.94	34859207.01	47930103.35	36916696.31	31283389.46	31222035.66	29889584.73	35354356.41	36833607.71	38478234.1	48277194.03	35253536.47	61262213.97	80909491.83	59847474.54	51129468.33	75738098.32	75601049.69	102686037.5	72658154.41	57856353.89	77877229.78	57310901.64	79794793.32	88129609.6	77460158.12	49502050.07	57194129.94	80348794.69	82514256.66	85463667.07	66893892.22	80236204.05	80355388.52	86884120.12	69436979.05	58568140.66	43512940.16	56770042.21	65827113.06	73745912.14	71185087.92	42307761.37	43223364.66	57898124.89	51521254.19	34240819.74	36298671.11	57314735.03	64593455.33	71584535.79	74655426.06	81753620.1	92250315.88	94396602.61	83563142.07	93599179.86	90854764.5	48835840.12	91499066.44	41171161.29	68420949.24	70198760.58	51662717.08	89932130.96	58498858.16	112855686.8	72007537.12	100074157	72753533.55	55700759.76	57860887.85	72362205.3
CHEBI:28468	C24H51NO7P+	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(=O)OCC[N+](C)(C)C	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1/t23-/m1/s1	1-palmitoylglycerophosphocholine	496.3426171		[M]+		822.556	9606	Homo sapiens										4224264.038	32165491.69	2749945.801	3550589.924	1727017.647	7444210.33	3213074.224	2733482.284	24857594.05	1049870.285	4167009.726	4467478.266	3073205.044	7300621.991	4062719.399	1335863.591	12535503.04	5305524.782	2929439.794	12773768.92	1357414.733	12647081.03	4829849.217	1831570.829	21288650.07	1576587.218	11477144.97	3228922.207	1561147.829	9933105.019	3637171.343	36253631.93	3165995.553	5757183.017	5586478.855	14401355.6	10277107.02	4209638.142	8947255.534	8420682.598	5234160.571	1124888.262	6254989.311	975809.0542	7797871.283	4989790.33	1538441.34	6711847.691	6247878.238	2652228.558	3746691.434	3267605.537	1203138.031	1027042.157	1388034.599	2126215.129	2326403.9	6297100.327	17985123.52	7808717.916	23113018.55	13246626.99	8668927.766	6991299.81	37602318.67	60011473.84	13072896.24	12208119.87	76049404.86	10262069.81	6764495.062	40817129.55	12790701.58	10535024.46	10141226.2	68016519.81	8084857.25	10597231.1	12469777.66	5969707.173
CHEBI:34687	C16H22O4	CCCCOC(=O)c1ccccc1C(=O)OCCCC	InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3	Dibutyl phthalate	279.1554483		[M+H]+		834.443	9606	Homo sapiens										122010799.6	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	88454589.62	52781827.24	17733834.37	20289918.97	41138409.87	42386046.01	50022830.79	41551345.75	35576429.76	20615478.92	80272676.06	45777422.46	23100963.5	81538543.89	52645770.59	31454224.36	192192545.4	34276560.42	38973011.22	114418754.6	61340326.3	72840033.77	58302198.58	232783215.5	99141241.54	162589712	185933685.6	446136827.3	956024783.7	38852544377	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	3319451808	1197544718	781892623.2	585251550.3	120703395.3	83878150.87	140997449.1	31728287.36	98365377.34	181020396.3	81521830.98	82780432.3	25473859.06	37844561.34	81859474.47	39972375.78
CHEBI:29069	C8H6O4	OC(=O)c1ccccc1C(O)=O	InChI=1S/C8H6O4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H,9,10)(H,11,12)	Phthalic acid	149.0222016		[M+H-H2O]+		657.405	9606	Homo sapiens										68237999.45	472836920.9	185837719.9	561202060.7	135214208.3	484582719.1	191855443.6	136885351.6	159079760	139551743.3	242443420.5	38831550.46	36627322.1	35801405.21	349931140.7	142390419.5	128949814.9	93358957.45	420814152	341453339	1424268957	1623467219	1126527634	861978391.1	5960102682	669522550.6	521547511.1	478955425	494580222.3	510876841.5	4821560224	1785489789	821867496.4	1916986069	393284072.9	363436417.7	1551464391	4936218154	349603067.7	2806524082	235904710.9	52540816.46	44469155.69	35716794.57	133578233.8	27804785.86	249520781	63161912.15	84470557.38	23184993.83	21188000.46	93996766.19	58717678.34	72272629.21	25390050.61	27833092.98	257490213.3	36680354.87	151943542.6	58220509.55	240212813.4	65548661.35	261709672.2	65752000.06	65796322.56	194751142.8	576018505.6	273424804.9	196900633.4	75902916.87	565914220.3	316573860.7	99372007.77	444026861.8	387108604.3	127510318.8	864566196.4	387885771.7	672880093.8	506154146.4
CHEBI:16204	C6H6O3	Oc1cc(O)cc(O)c1	InChI=1S/C6H6O3/c7-4-1-5(8)3-6(9)2-4/h1-3,7-9H	Phloroglucinol	127.0390796		[M+H]+		93.4909	9606	Homo sapiens										195024042.3	1767513572	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	212436738.5	80170454.29	234498571.4	52674632.46	76684745.75	157848858.9	64161231.35	212953115	86445781.11	105504190.8	203429528.9	265137385.3	212116878.8	196999649.3	182775758.8	234470077.5	151936992.8	86266519.19	102333541.7	158950523	113559404.9	78493083.99	52140520.88	70985018.56	108969861.7	110641571.3	48254163.68	45032368.74	42977595	96968498.12	31394099.28	81965484.22	94790636.91	19024834.43	34573744.34	99509467.8	21819149.97	53230435.08	76313078.96	76270103.88	136740987.6	30762445.94	138434624.2	147437599.3	62480955.96	149312283.9	49285833.45	143418300.5	155080375.4	154420267.5	181111703.2	171745223.7	190602972.6	208644325.5	203955035	113966842.7	92595743.55	248178585	146612401	307678153.3
CHEBI:9171	C9H9N	Cc1c[nH]c2ccccc12	InChI=1S/C9H9N/c1-7-6-10-9-5-3-2-4-8(7)9/h2-6,10H,1H3	Skatole	132.0812995		[M+H]+		394.5985	9606	Homo sapiens										113452633	89501742.59	113635335.8	76225648.69	113178998.4	80940766.09	71944970.54	102935397.1	79504796.4	64826501.89	105159926.1	86601048.52	67998503.35	80692771.7	86514534.48	120391356.3	74769538.17	97823483.16	72969473.77	172264784.1	102698454.7	91041225.36	110184394.8	93507075.6	155769063.2	120995387.6	174223287.2	93557987.41	106553553.4	110084956.4	127423067.3	110406095.3	115803507.2	120420432.6	89257835.98	122105673.2	81718289.63	133439954.3	91020290.91	125237856.1	109922842.1	124079430.8	90075282.28	150178312.3	170925723.8	108171124.8	167832590.4	112437281.7	117415278.2	128994844.2	104018764.5	133715586.7	112160423.5	136581382	122106277.5	146693502.2	173194844.7	156767787	84601518.1	122670232.1	117451344.3	103013781.7	112001013.9	109631016.4	113050581.6	110308664.3	131864229.5	93645180.79	95669949.18	110002116.9	95064150.04	112999500.5	101584835.9	86582938.52	122796571.3	125287607.8	112428948.4	115593484.5	111519404.8	102473512.9
