database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:30852	C6H10O8	O[C@@H]([C@@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O	InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2+,3+,4-	Galactaric acid	209.0290858		[M-H]-		74.1763	9606	Homo sapiens										11517365.86	5639946.464	9551705.006	6209385.567	14479067.43	7538197.758	7869178.601	11112684.6	6587166.872	9493831.551	13733278.38	7347983.447	6920677.406	5455473.093	10619726.58	6530552.485	10793689.03	11756688.29	9632868.291	15377925.18	7844049.061	3713860.504	4713821.289	9255473.781	7345854.922	10256839.33	5291114.848	13226868.03	8780212.913	7143924.677	11290604.59	6641544.722	6953926.763	12503524.3	7105717.242	1029060.146	5329315.836	5324126.502	7715908.97	5560058.731	12949208.06	18230129.67	6897779.637	12848752.05	7131139.472	8049800.402	13040851.03	9923292.882	3838129.184	1197930.755	6159222.273	12433027.04	5388866.622	5337157.073	14959157.36	4573222.782	9022586.238	2670858.73	8097286.442	2431711.362	7916316.703	2606508.553	3357529.152	4799900.292	4245856.897	3358234.533	13334294.68	11644642.64	1407617.969	7738004.736	13227426.45	8766401.248	3672441.981	4479330.327	5918577.386	7847787.133	14739764.75	9699691.619	17399809.91	10672545.26
CHEBI:16610	C7H19N3	NCCCCNCCCN	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	Spermidine	143.9140247		[M-H]-		121.098	9606	Homo sapiens										1642759.514	4656598.352	6581249.54	3666965.367	1704675.058	5257289.681	1160294.459	1704057.954	5862537.345	7454317.5	6989757.492	6345007.557	46078773.04	8751728.322	3106432.614	10029087.22	2327584.885	5506031.009	5269179.061	4893938.866	3663705.116	18877063.35	40654931.11	21213986.45	24881000.1	24148109.56	2576194.933	22386804.2	41876553.38	14671833.81	11032473.18	8112950.73	29365269.65	16336769.44	3804823.004	6420796.711	13296337.82	7650670.077	23348005.72	33866300.64	6440468.601	5999490.723	7553172.517	8247770.27	7988534.595	7596094.323	7467099.454	6583618.405	8459450.971	7331889.26	7534185.194	7941833.275	8967752.467	9055558.958	5614744.4	10444484.87	7959621.691	8557024.603	1919243.008	57157.32031	19252323.75	23309835.52	20340113.25	22258242.11	9464897.579	17529350.84	6883422.708	15907841.49	13983955.48	14325691.49	11786835.97	14720503.65	9991074.845	7047283.751	1526228.125	8280679.797	4320229.677	4417695.388	6635786.782	7998978.122
CHEBI:27082	C12H22O11	OC[C@H]1OC(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12?/m1/s1	Trehalose	341.1078743		[M-H]-		98.4803	9606	Homo sapiens										4322460.276	5648145.542	4881433.846	6203744.332	2869150.614	9391768.033	3020760.962	4296164.641	4666748.722	9380629.019	5476238.481	5285983.99	4862056.313	4025416.328	3079092.216	5041779.614	3203402.013	5923380.954	3822104.319	3562240.195	4071077.409	3142630.24	3050940.603	5100324.086	4424155.297	6426534.563	3367318.636	4538594.817	4937677.019	11793059.49	4535001.719	8114264.966	4433063.401	3602675.574	2864186.414	4223199.235	3760569.404	5832287.87	2500945.797	5550576.681	5663641.595	5993144.074	8252625.406	1792760.213	5676273.185	1840617.866	3732458.132	605132.766	6413688.539	6718258.221	2406489.928	3421864.254	3224583.804	3890427.345	7889347.325	7873222.059	1064377.198	4137010.587	425296719.8	10.63188616	769172.9573	1182307.215	647857.6715	534177.3116	1588062.98	908243.3141	603385.026	506760.8762	1270974.053	831181.231	1376748.747	646615.8008	840583.5041	1366800.242	812001.7441	1405494.034	219075.4004	246360.415	1562859.281	5266336.943
CHEBI:30849	C5H10O5			L-Arabinose	149.0096615		[M-H]-		757.137	9606	Homo sapiens										2271216.306	6751923.822	2102061.317	2399690.337	2257902.966	6894583.412	2499011.387	15054828.34	8110865.182	2356747.742	2482047.125	7812198.085	4716143.591	2322423.289	8564194.108	2504478.012	8212542.493	2360570.478	2334672.107	2172959.695	7863891.934	9029212.488	3861117.977	1788321.576	9606934.542	5242239.6	7906282.96	2077353.671	4254442.194	6658976.231	20532449.26	6424832.833	2106461.127	9941747.702	6123894.41	4360677.065	2309485.89	33546876.6	4493757.393	4851063.069	1143958.189	3520844.169	2432780.707	720283.3857	4633221.452	5965666.173	537889.0591	479281.1844	1753246.253	2160024.306	829318.284	806960.6285	3092451.594	616688.6635	599128.651	551587.7032	530031.7993	3590766.764	1652612.58	1517406.589	573206.4303	112977.053	213442.2007	98939.41872	41764.93394	45881.64555	45391.53602	464596.8727	45375.34028	491418.0452	51355.0908	223394.8637	52428.93729	65529.977	69343.00634	69431.36819	82625.28519	339727.4455	907853.2503	888077.466
CHEBI:50450	C10H9N	Nc1cccc2ccccc12	InChI=1S/C10H9N/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,11H2	1-Naphthylamine	123.9004253		[M-H2O-H]-		581.537	9606	Homo sapiens										956151.1654	731447.0645	662590.7151	674864.9626	2860814.884	620046.1604	2027427.068	2530939.344	2291238.138	14709179.8	700373.0839	2076088.981	3038615.617	4575802.428	2917070.45	748032.1249	786515.8721	2143211.949	986789.339	1249421.556	1308727.19	4018519.639	1277558.199	1348417.579	5285774.766	1379324.921	1540933.801	1495950.705	4473105.576	1464538.501	5448066.126	1648353.739	1562822.882	4871063.505	3893572.641	1559429.965	6943777.74	8727428.985	6881523.063	1284276.011	116416.3107	286762.1566	438552.3834	573640.9775	57380.58582	174764.593	44346.88862	202524.1667	191966.049	273083.8889	333389.3632	25851.40527	56668.29394	20804.48651	22199.66606	62629.17672	133082.4007	20951.61766	161123.2121	56795.98369	168702.0594	39567.50653	281119.6693	257748.1666	68539.60696	793614.4025	76224.58741	243388.8549	72252.9626	76251.83047	283902.7274	381871.3043	105866.7309	107228.1044	666496.1709	1165608.491	706538.3218	831302.2496	330864.2403	267510.0774
CHEBI:30660	C15H11I4NO4	NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O	InChI=1S/C15H11I4NO4/c16-8-4-7(5-9(17)13(8)21)24-14-10(18)1-6(2-11(14)19)3-12(20)15(22)23/h1-2,4-5,12,21H,3,20H2,(H,22,23)	Thyroxine	775.6725575		[M-H]-		681.915	9606	Homo sapiens										1460282.977	2547407.66	2259901.708	2242232.611	2207881.318	2270313.462	504946.0004	3507217.659	3530598.463	2934491.239	3234181.833	3300563.224	2389456.521	2417032.067	2682082.888	4421216.806	4030697.43	1911834.331	1218241.615	3452788.779	3103735.534	1387843.188	2641172.719	1827510.962	2457907.409	2572846.715	2050253.287	2256021.34	3203434.934	1759175.372	3398042.961	1872674.559	2310549.738	1371713.464	1481944.579	2223378.024	2633331.526	2426747.521	2449117.272	2259168.465	1398887.961	2094982.083	2143666.688	2098957.396	1307938.299	1635889.205	854009.2891	1708592.201	1600900.836	200271.9382	258143.3247	324773.2149	251357.5238	333286.9625	350787.6422	311941.4382	243120.3582	376377.4598	520557.226	10.63188616	919208.7252	630447.4861	464994.1083	763880.3944	645575.688	715029.2279	746417.366	488157.2022	690754.659	761832.0539	628481.8293	677111.732	1133494.892	641236.4913	1320036.265	796638.9234	2169528.859	1317475.788	1825811.457	1255630.243
CHEBI:68329	C9H10O5	COc1cc(cc(OC)c1O)C(O)=O	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	Syringic acid	197.96237		[M]-		322.938	9606	Homo sapiens										1758802.795	12645653.48	1845669.377	1891173.007	5595543.446	1709099.486	1637432.502	7258961.516	1755151.946	2239926.078	1876409.814	1532668.834	7013367.586	1708110.156	1768158.024	1869457.939	1670878.924	9254947.619	1428634.743	5670154.711	5751196.455	13459360.37	12848319.94	1717368.375	1813555.001	2007082.578	1943558.117	6650555.733	7539929.832	1915288.03	1887269.911	8310784.166	6642057.579	6579260.514	7320666.035	9927773.05	1662984.042	7212846.658	5163529.533	10458768.97	6078965.401	555248.0188	1902496.054	1971265.41	2017227.043	466977.9614	2130115.595	548363.0043	1866822.502	2287825.19	1468918.267	1914831.864	1566064.971	504334.1996	630721.1903	1528130.606	550864.9218	1884148.373	583480.0606	372540.9793	2155560.249	2405707.56	5051140.203	3974084.692	724493.6123	2415878.663	736113.5446	2089954.723	850163.0104	9940846.118	830869.1286	2824793.612	972212.3834	2701975.06	3566032.882	1203102.667	7301226.064	1262114.477	7575045.339	4060033.004
CHEBI:27470	C19H19N7O6	Nc1nc2ncc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)nc2c(=O)[nH]1	InChI=1S/C19H19N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,8,12,21H,5-7H2,(H,24,29)(H,27,28)(H,31,32)(H3,20,22,25,26,30)/t12-/m0/s1	Folic acid	441.2508872		[M]-		812.893	9606	Homo sapiens										2654514.646	2551861.11	1870036.719	2593423.705	1928678.056	6004604.665	1835110.524	4518163.841	9282509.148	5446974.551	5643257.809	8932884.858	16750182.23	5542604.731	9787978.906	3617296.721	8226395.675	4458354.259	10951049.49	1638888.912	6677495.942	798769.9483	4261255.663	608501.4971	2273845.382	4171819.65	4205892.956	4596520.901	2425354.849	338517.2518	1736910.202	2366765.042	2615950.741	2920041.812	2489474.445	1941795.916	3529421.494	4171191.086	2826649.34	721465.987	1241871.331	1431436.499	2033469.296	8066422.278	2232680.693	3394233.254	3723155.829	609978.2193	2523818.611	4261102.442	4034097.882	2866022.257	4397201.997	3762150.149	7416484.169	3023516.068	11145664.48	9526804.842	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616
CHEBI:32798	C18H32O2	CCCCCC\C=C\C=C/CCCCCCCC(O)=O	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-10H,2-6,11-17H2,1H3,(H,19,20)/b8-7+,10-9-	Bovinic acid	279.2313457		[M-H]-		775.384	9606	Homo sapiens										2783256201	7301770166	2397587550	1607051616	7087331344	6055288391	4029855732	8475940658	7412726552	5897159120	4957433245	5548184990	3645059764	4389392653	5194285103	6417883704	7023423522	11820455068	10254863951	5734946239	50168434.14	4222633556	2512290634	3277777176	3614012499	3197599592	1854257213	4294800119	1702260358	2222949094	3022318596	2564884843	1628026598	4636764380	1861654556	3677659076	5975578050	4631239751	2904032621	4397574049	1926251405	2387928884	942439567.1	1109816392	789090357.6	678364304.5	1268317987	694233376.8	1007774971	6757041.189	970806903.4	874903157.7	1124155330	843445709	634441678.9	590225633.2	105039963.6	70018018.02	232650848.8	317466401.1	94463568.96	2416093937	10480394834	1375758617	16526490066	19779880160	36320325534	1949449395	2470841070	29595876634	20067877298	4038517960	24613710682	34053978414	36702316307	2692604853	48785210747	12804188663	1723490535	3527068550
CHEBI:16814	C19H28O5S	C1[C@@]2([C@@]([C@@]3(C(C[C@@H](OS(O)(=O)=O)CC3)=C1)C)(CC[C@]4([C@]2(CCC4=O)[H])C)[H])[H]	InChI=1S/C19H28O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h3,13-16H,4-11H2,1-2H3,(H,21,22,23)/t13-,14-,15-,16-,18-,19-/m0/s1	Dehydroepiandrosterone sulfate	367.1566629		[M-H]-		637.6925	9606	Homo sapiens										181144953	88631571.07	443725711.7	177723468	325834236.9	270837687.3	13841259.98	260326803	439907085.4	114486561.7	131091666.8	83054905.61	626091.7462	191111461.5	219374937.5	65501587.11	386162527.8	148240647.2	969216.8896	174258482	981809284	203790335.9	199787678.2	248892960.6	40470095.47	257236843.9	153607686.3	214841046	386055340.3	115660601	354885677.7	256871753.5	241297714.9	108455473.5	134105052.8	196524504.5	348550289.4	41535878.37	177715626.8	269293956.3	6601477.268	265159495.9	386515556.7	1470066311	1394329436	1455584446	5163479241	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616
CHEBI:53488	C22H34O2	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(O)=O	InChI=1S/C22H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-	Docosapentaenoic acid (22n-3)	329.2470266		[M-H]-		742.272	9606	Homo sapiens										12213315.56	14578369.89	83995898.53	9346475.413	17134370.99	73249901.28	13736698.55	74574345.15	20357238.6	33259229.58	9569569.818	47346811.67	47474605.85	12234867.57	26402765.78	98721330.84	132563962.1	61472565.84	311768644.3	341232611.5	1276707.226	306196281	129744070.3	31292079.26	151266314.2	539389139.7	79408770.36	402107491.7	534410603.3	72992026.04	435546522.1	202195338.9	19646985.11	226832203.2	79503633.78	33449835.5	349394198.5	54906052.83	181024604.2	31437627.21	36264107.49	101348223.2	13666004.7	20738398.54	19549452.85	22686216.49	42819300.85	5864667.378	28639825.34	1611538.304	16542566.22	65015840.36	34410262.75	31835087.7	24208863.86	8274300.126	16243357.75	6064896.367	25288683.24	18367033.88	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	2933538425	94171425.41	200838633.7
CHEBI:16067	C6H16O18P4	O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O	InChI=1S/C6H16O18P4/c7-1-2(8)4(22-26(12,13)14)6(24-28(18,19)20)5(23-27(15,16)17)3(1)21-25(9,10)11/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/t1-,2+,3-,4-,5+,6+/m1/s1	1D-Myo-inositol 1,4,5,6-tetrakisphosphate	499.9279586		[M]-		772.092	9606	Homo sapiens										5193429.553	114346.6839	6166522.756	4610056.103	17275592.4	44669662.96	1255965.756	32771823	34170544.11	837091.3124	16222639.69	19275564.78	12770702.97	2637990.878	13753463.94	16046402.38	2965704.05	38417793.45	20004889.24	116018906.8	8918699.941	37884484.53	3818316.82	12183861.23	2769125.949	8277978.53	3849586.396	12617134.09	16491908.91	15348542.95	23828640.78	14833578.11	21244113.94	9518416.937	11759396.67	4183574.89	5915961.347	29322236.22	2404172.405	8883266.033	43927227.03	16899183.18	1270652.434	8638420.489	4815932.356	2094702.028	3104608.971	1399153.285	5841723.692	2152207.831	2924301.473	10713692.97	6219582.083	10531548.19	17686.84193	750686.6231	4079916.415	2745858.094	1934679.163	157135.6605	952763.8734	3482903.865	1581652.587	1715343.876	2280825.244	2465297.054	2008948.599	2612637.625	3851513.986	1995970.81	4074608.197	4124446.364	3239030.82	3626571.276	11534445.44	1987384.256	6122417.881	8012357.396	8183348.483	16722969.56
CHEBI:78600	C21H28O4	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO	InChI=1S/C21H28O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-16,19,22H,3-8,10-11H2,1-2H3/t14-,15-,16+,19+,20-,21-/m0/s1	11-Dehydrocorticosterone	325.1834007		[M-H2O-H]-		805.5695	9606	Homo sapiens										90927115.91	78178642.5	57892856.26	75627351.8	38459491.58	110522527.7	41572474.16	66134381.63	97128383.71	47626815.98	51300467.43	64639858.56	149917072.2	58614517.94	69157820.59	60108700.1	41137821.48	59354075.06	133814481.3	90112183.53	81934353.48	65168995.96	96245339.57	81501424.86	50291768.75	131645522.2	108979639.2	110279140.8	69291820.21	51312092.78	63248217.77	58081394.55	109252533.6	82579346.19	79528267.59	66486432.08	79456493.17	126126903.1	117862934.6	44174885.97	62191051.27	60311551.53	79541033.3	193295720.2	103216137.8	109494329.7	120554411.8	66947156.43	80619160.63	228410520.1	71129947.16	40060758.72	45321533.08	63811905.74	87026249.51	41220463.2	83976830.39	55584699.09	61476759.68	34612654.68	34788890.05	37987460.16	31291973.09	33407821.57	56257361.11	40420324.65	38124088.37	18270426.38	37196524.02	37798349.19	44237272.38	64335747.92	51945613.81	40450140.22	32260025.68	38331458.58	91894247.01	48683634.46	54391015.39	90657499.27
CHEBI:34494	C18H32O3	CCCCC\C=C/CC1OC1CCCCCCCC(O)=O	InChI=1S/C18H32O3/c1-2-3-4-5-7-10-13-16-17(21-16)14-11-8-6-9-12-15-18(19)20/h7,10,16-17H,2-6,8-9,11-15H2,1H3,(H,19,20)/b10-7-	9,10-Epoxyoctadecenoic acid	295.2269797		[M-H]-		835.938	9606	Homo sapiens										82402313.3	48102987.81	66445869.11	74258987.98	46449801.03	102598723.4	110751842.1	68104923.77	98257514.3	28286395.05	69046398.32	63249381.26	73547636.13	71316273.23	52399526.7	78935896.64	115339727.4	62614694.03	45646514.19	40924380.83	48670782.63	110534744.8	156630243.7	71120737.83	59713586.27	50466291.01	81347911.29	87674844.74	59337855.17	83624500.97	69653068.06	156077226.1	94989684.45	64184382.07	62843689.48	185806186.8	52883259.7	32424603.78	59077528.48	100890291.8	58414572.62	39086854.32	90172020.43	42145967.72	88360064.19	95913528.58	91493243.37	66150578.9	86414720.59	130537196.3	68704875.41	117572252.2	71027070.98	122491000.5	51769850.69	46996443.78	54666739.14	58375826	42961608.35	5509638.601	11721571.42	10189824.21	5320441.371	7415510.403	5281428.741	5927665.969	6974468.392	8838418.279	7975273.437	3941493.977	8882294.551	7408146.599	7692636.587	8108781.411	10477942.48	10590563.81	11924161.94	25148516.5	18123443.56	30230024.08
CHEBI:55328	C16H32O3	C(CCCCCCCCCCO)CCCCC(O)=O	InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	16-Hydroxy hexadecanoic acid	271.2274979		[M-H]-		732.771	9606	Homo sapiens										12710252.58	33298996.5	15158834.05	38229683.56	18374984.49	36956708.36	47564349.6	27596528.61	11586464.3	3961267.532	8977034.651	3436770.221	3061394.719	5036649.731	26918293.84	28938192.12	20137272.55	2502884.169	15322294.13	29378993.67	1308517.862	11442641.06	5522842.324	2491820.136	34457064.03	18374195.13	2853605.825	12307796.95	10698104.26	8243302.202	6076373.586	13278823.05	7891930.88	7894582.542	16615528.62	13006452.47	45274187.79	13229535.38	33138781.56	14829921.48	363647181.2	68964245.59	180787245.1	99320298.59	37013218.31	9392253.775	114915047.6	165343727.6	116952218.8	4222807.21	67017458.12	25363351.12	25893859.4	3629795.789	28565723.98	259240700.4	72046411.07	85545096.44	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616
CHEBI:15799	C19H39O7P	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O	InChI=1S/C19H39O7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(21)25-16-18(20)17-26-27(22,23)24/h18,20H,2-17H2,1H3,(H2,22,23,24)/t18-/m1/s1	LysoPA(16:0/0:0)	409.2342574		[M-H]-		811.5675	9606	Homo sapiens										17778956.13	13138976.29	11877678.53	31961434.39	17055756.17	7237861.485	4867342.659	91408388.65	14162272.47	12970175.2	16081046.69	13050041.01	17772111.12	20802567.46	8179351.17	132937450.9	12123160.24	9435959.435	21086639.9	13944464.86	13408813.7	5389965.014	24844916.24	3569516.637	2203207.059	7243779.267	14562528	11234449.19	2928755.066	19453100.31	33217288.98	16820447.3	41195145.11	15549435.37	15879886.38	6320172.619	11821375.1	11005398.06	11911541.61	5968605.11	4458878.064	5656253.993	2733147.873	3475987.568	3441161.767	1342399.705	4459582.761	8822096.508	3372070.044	1777028.114	21499291.74	8339806.672	4422729.641	24830148.79	8155233.551	5372830.873	26815304.96	7914947.455	3905401.763	8119509.391	6416906.728	3634505.394	3183395.234	5236990.317	6710533.544	4297365.932	4842615.043	5093264.882	4970159.046	6258631.506	5134829.043	12535544.07	5115886.301	5211472.066	5620945.761	5965984.336	10090668.96	5411956.013	7629258.612	4636105.807
CHEBI:17925	C6H12O6	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6+/m1/s1	Alpha-D-Glucose	161.0435027		[M-H2O-H]-		601.982	9606	Homo sapiens										4306816.153	4168129.261	4629294.632	75913164.38	77790321.01	12521479.4	4503080.845	4286245.967	4414905.168	21489794.24	5121284.291	52573819.58	4913087.671	4435953.986	4748523.791	15698242.89	4376268.521	17095923.42	3594230.17	3944275.923	3628572.166	3492686.171	3363901.065	3463732.525	9691858.525	3763482.248	5751207.561	3950591.849	18041117.14	15758728.34	23133108.48	15646877.86	3255274.915	9776199.11	18974738.62	2617232.596	3131519.481	15301889.13	10761850.36	12400136.17	3859720.512	148787325	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	650623.2201	205561.7706	63151.00443	62074.30718	66869.17596	67021.60859	69711.33994	286568.7336	270847.8529	285483.387	81003.27214	599280.8815	90079.56042	105649.9333	119428.1622	496164.8503	149399.4407	1329932.717	235033.5768	554767.8487
CHEBI:15550	C20H32O5	CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O	InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,16-17,19,23H,2-3,5-6,8-14H2,1H3,(H,24,25)/b7-4-/t16-,17-,19-/m1/s1	13,14-Dihydro-15-keto-PGE2	333.2045116		[M-H2O-H]-		794.422	9606	Homo sapiens										9919435.149	5047841.106	12223201.19	8521284.377	1322372.509	1717850.968	8609178.219	9347051.851	8983314.102	1809188.489	13004864.37	17173179.93	12826952.61	5282099.28	5650938.058	7737291.32	11814991.34	6086957.629	8149915.561	1806774.505	7171224.341	1433349.629	10769230.94	6730936.113	2370042.888	8006098.916	7968018.045	32489310.68	9629378.796	10708003.41	14669277.1	10408124.87	11536043.95	5338527.587	5416393.122	7598507.12	11803214.26	7424536.001	5034671.186	4836684.955	3941334.196	5484215.383	8148790.224	6085706.061	10528747.15	10678984.27	10822558.96	7377809.098	3960723.962	5677403.007	9608691.633	6567029.205	5706205.953	13880454.22	11189498.58	11471176.67	1795814.856	1341131.813	11330126.39	255842.8982	3167889.831	2391431.709	1875028.712	2810006.394	7983533.591	5750204.067	5090462.101	2740924.613	5345701.226	2034289.667	2182597.235	4674595.03	4603331.48	3344756.058	6320575.324	4244497.401	4195712.165	3128772.529	4225160.628	3804680.927
CHEBI:64342	C6H5NO3	OC(=O)c1ncccc1O	InChI=1S/C6H5NO3/c8-4-2-1-3-7-5(4)6(9)10/h1-3,8H,(H,9,10)	3-Hydroxypicolinic acid	138.0179445		[M-H]-		669.176	9606	Homo sapiens										5268885.251	3398850.359	5737699.331	5601920.323	7103575.754	2891247.144	2103662.173	3380733.745	3201120.403	1757396.575	4323579.232	4263177.175	2316438.243	377520.7755	2120344.21	1583041.995	1943153.738	1349310.275	2951494.898	1711207.233	365677.849	1188292.379	2733267.759	347926.8695	3079649.575	3076761.433	1354380.368	1626581.587	2479386.43	330593.5301	2279592.634	1392726.589	4851167.333	4901569.357	908142.1124	1149708.426	1123874.301	1179853.158	2941293.435	267042.0404	7114775.885	9332304.33	17047087.11	23317686.42	44707644.51	73468631.79	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	11803439.45	3224898.509	4044505.782	12272909.27	9356428.134	878265.9213	3933822.571	5826095.528	2988953.172	4921365.179	4766352.892	2669177.27	4620395.5	987366.8872	16585231.05	6296098.374	7947112.967	3939848.663	10879732.01	17469632.53
CHEBI:27891	C3H7NO5S2	N[C@@H](CSS(O)(=O)=O)C(O)=O	InChI=1S/C3H7NO5S2/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)/t2-/m0/s1	Cysteine-S-sulfate	199.9681775		[M-H]-		79.1407	9606	Homo sapiens										7082865.34	2163957.567	3910875.328	4498106.879	14332292.21	4585127.475	9825307.225	8838759.703	8887219.597	16414324.81	5895136.209	6573691.459	6321413.296	7159950.716	7220494.798	8221495.545	1022513.519	1747465.91	5373453.83	10401097.73	894554.5448	3544992.893	3568273.456	9579592.664	8624029.991	5806697.509	4074893.63	2997718.447	4456980.426	6117029.403	10352472.6	4557052.069	9377073.988	840085.2835	5870889.879	4330516.175	5084572.982	3727676.401	1084040.949	1203290.277	3728916.765	6685194.872	4409089.761	1469518.185	4855381.916	1059495.954	8103046.295	7286705.487	10814281.33	9167388.096	17686416.63	18696059.41	9255925.158	13188152.46	7812807.814	9821781.933	4212401.998	4561162.665	432140.0213	112175.2296	3472480.273	4924067.727	5431797.218	952296.0228	3432407.555	4280100.206	4440928.362	1794956.075	5031495.48	6477320.969	7429271.163	7340117.475	7873811.967	1500568.868	5252227.575	3754679.681	3432307.238	3245513.821	7147372.286	6565366.458
